2,992,-65,143864
1,992,-66,160248
2,991,-65,170488
3,978,-62,180728
12,1005,-64,190968
8,1011,-61,203256
11,1014,-65,216568
5,993,-54,226808
-2,990,-57,239096
-7,977,-62,250360
-7,990,-63,260600
1,996,-53,270840
-6,993,-45,281080
1,1001,-50,292344
-3,990,-69,307704
0,1009,-16,318968
-4,998,-54,330232
-5,998,-52,340472
12,1053,-20,351736
1,963,107,361976
0,985,104,372216
