-3,986,116,139768
-2,986,119,153080
-2,985,116,164344
-2,993,46,174584
2,1015,-58,184824
-7,975,-56,195064
-6,997,-48,205304
6,988,-42,215544
3,1010,-66,225784
0,992,-52,236024
-4,974,-50,248312
1,992,-71,263672
0,981,-70,273912
6,994,-62,284152
2,999,-64,299512
8,1047,-79,309752
-3,1008,-63,321016
0,981,-69,334328
5,983,-70,344568
3,994,-69,358904
